timestamp,action_type,hand_speed,leg_speed,movement_intensity
0.0,guard_position,0.17941025694912688,0.24680998617098143,0.21311012156005418
0.5991786350148368,kick_low,0.2611148772254291,1.3106656044285572,0.7858902408269931
0.699041740850643,guard_position,0.3263796688125694,0.7175738853653046,0.521976777088937
0.9986310583580613,kick_high,0.9758995258064547,6.3946839686660955,3.685291747236275
1.0984941641938675,kick_low,1.309725134369345,6.717083217309818,4.0134041758395815
1.1983572700296736,guard_position,0.9110989425809981,0.4087384516914478,0.659918697136223
1.398083481701286,punch_right,1.3968608689441946,0.5501904932602876,0.973525681102241
1.8973990108803165,guard_position,0.2500799742657074,0.4967032545084491,0.37339161438707824
2.196988328387735,punch_right,1.6267790729546894,0.5539175175964987,1.090348295275594
2.3967145400593473,guard_position,0.6185376393156253,0.1558622397599063,0.3871999395377658
2.496577645895153,punch_right,1.832265413942128,1.4206308079438263,1.6264481109429771
2.5964407517309596,punch_left,1.0696458555466268,0.32025973768853694,0.6949527966175819
2.796166963402572,backward_movement,0.5529640265453898,0.4751303183352793,0.5140471724403346
3.09575628090999,guard_position,1.0783212534166624,0.9783501359593921,1.0283356946880273
3.1956193867457965,punch_right,1.3166841396693405,0.6323946753788867,0.9745394075241136
3.395345598417409,punch_left,1.3757111639082207,0.4532896105813679,0.9145003872447943
3.694934915924827,forward_movement,0.7418369822141553,0.6275082434187399,0.6846726128164475
3.794798021760633,guard_position,0.6341016299358216,0.39214269659268924,0.5131221632642554
4.593702868447083,kick_low,0.9840883368537492,1.2539938629492162,1.1190410999014828
5.492470820969338,punch_right,2.274594643265068,0.4321279807301781,1.3533613119976229
5.592333926805144,guard_position,0.5685823563776707,0.28851296880121424,0.4285476625894425
5.792060138476756,punch_right,3.916768730571607,1.5082642553956247,2.7125164929836156
5.891923244312562,backward_movement,1.2105237671400204,1.1458913930604113,1.1782075801002159
6.091649455984174,kick_low,2.095785093944781,2.829985808151703,2.4628854510482423
6.19151256181998,guard_position,0.5833013674178806,0.9565388708168767,0.7699201191173788
6.690828090999011,punch_left,1.1208474522593803,0.9145829269047929,1.0177151895820866
6.790691196834818,kick_low,0.5647742225750726,2.380159362291015,1.472466792433044
7.190143620178042,guard_position,0.7176571674962313,0.5029698290986152,0.6103134982974232
7.689459149357073,backward_movement,0.9049269871934377,1.0295374910751993,0.9672322391343184
7.789322255192879,guard_position,0.2796275121408083,0.4399091938187515,0.3597683529797798
8.887816419386747,punch_right,2.369088072822834,0.36662234275235694,1.3678552077875956
8.987679525222552,kick_low,0.8695910362041996,3.5694811251597014,2.2195360806819506
10.984941641938676,forward_movement,0.5019344993729303,0.3211205828027322,0.4115275410878313
11.3843940652819,punch_right,2.0165021158986804,1.2974718029910204,1.6569869594448505
11.484257171117706,kick_low,1.1566767387175207,1.7259005548637798,1.4412886467906503
11.584120276953511,guard_position,0.5023448358658776,0.7688897585084912,0.6356172971871844
11.683983382789318,punch_left,2.9022837026360873,2.0814991323656615,2.4918914175008746
11.783846488625125,punch_right,3.6774897132357816,0.6320571804763156,2.1547734468560487
11.983572700296737,punch_left,2.255586128858632,0.4099557856752031,1.3327709572669175
12.083435806132542,guard_position,0.47537583772857267,0.23463697768468486,0.3550064077066288
12.183298911968349,kick_low,0.314540477724847,1.0163303278384455,0.6654354027816463
12.283162017804155,guard_position,0.3475921422542171,0.3073367137978597,0.32746442802603837
12.68261444114738,backward_movement,0.9604596939576636,0.5537755365090489,0.7571176152333563
12.882340652818991,guard_position,0.3470208937682466,0.6756744522984433,0.5113476730333449
14.48015034619189,punch_right,2.41751629349199,1.368937969506775,1.8932271314993825
15.378918298714146,kick_low,1.1826463595670162,2.229207256830694,1.7059268081988552
17.8754959446093,punch_right,1.1442690422018271,0.4830806449561017,0.8136748435789645
17.975359050445103,kick_low,0.5339653499506982,2.01462102312468,1.2742931865376892
18.274948367952522,kick_high,0.2192278730336242,5.443629119276479,2.8314284961550515
18.57453768545994,kick_low,0.9622980894378584,6.46010083111053,3.7111994602741945
18.774263897131554,guard_position,0.41544402074670606,0.43823955228059974,0.42684178651365295
19.972621167161225,kick_low,0.7045004205477724,1.263400356020825,0.9839503882842986
20.471936696340258,punch_left,2.061471960108304,1.2206656755613121,1.641068817834808
23.168240553907022,punch_right,3.136369989566169,0.8804709024993453,2.0084204460327575
23.26810365974283,kick_high,1.0045118766213335,3.9946561506793383,2.499584013650336
23.967145400593473,kick_low,1.1815547477940216,3.8843804673165634,2.5329676075552925
24.06700850642928,punch_right,2.1492844059956107,0.7058080504245271,1.4275462282100688
24.366597823936697,punch_left,2.2403829422262813,0.5140033845481331,1.3771931633872072
24.466460929772502,kick_low,1.42967331945613,1.7755737119469077,1.6026235157015187
24.666187141444116,punch_left,1.7747299093971538,1.3607724175973042,1.567751163497229
24.86591335311573,guard_position,0.890717475709745,1.0529999347058765,0.9718587052078107
24.965776458951535,kick_low,0.6547564539749906,1.8115588791212116,1.233157666548101
26.0642706231454,backward_movement,1.3653911303943558,1.5074983699936824,1.4364447501940192
26.463723046488624,kick_high,0.41268278111514883,3.1958769245162157,1.8042798528156823
26.663449258160238,kick_low,0.26746189767618783,4.707197564317339,2.4873297309967635
27.06290168150346,punch_right,2.4655417016823,0.9888226625057898,1.7271821820940447
27.16276478733927,kick_low,1.2160305847280233,1.5915021293856553,1.4037663570568393
27.36249099901088,guard_position,0.8853473639239359,0.36322182109759715,0.6242845925107665
27.6620803165183,kick_high,0.5813777545476637,5.721263326336686,3.1513205404421747
27.961669634025718,punch_right,1.0687967610629125,0.32980277834831995,0.6992997697056162
29.359753115727003,kick_low,1.6585665962792193,2.947321474471174,2.3029440353751967
29.559479327398616,punch_right,1.386275460174841,0.8780980665942595,1.1321867633845502
30.857699703264096,backward_movement,1.9030490503731197,1.6155339194725626,1.7592914849228412
30.9575628090999,guard_position,0.5363004845578363,0.3370593648959742,0.4366799247269053
31.25715212660732,forward_movement,0.536387961389942,0.3304127550259823,0.4334003582079622
31.357015232443125,guard_position,0.6241205121493114,0.4283152276004961,0.5262178698749038
31.55674144411474,punch_left,1.35728618443953,0.7616334849958885,1.0594598347177093
31.656604549950544,backward_movement,0.5787189178152451,0.49412116515364835,0.5364200414844467
31.756467655786352,guard_position,0.5989142713315021,0.8322115658035092,0.7155629185675056
31.956193867457962,kick_low,0.3896690935061035,1.1567160862540418,0.7731925898800727
32.35564629080119,punch_left,1.1740363443847412,0.25640310642390457,0.7152197254043229
32.45550939663699,punch_right,1.2111343226378755,0.33549798128075453,0.773316151959315
32.5553725024728,guard_position,0.6485346037759253,0.49870092645260883,0.5736177651142671
32.65523560830861,kick_low,0.2704294960863456,1.07539358709229,0.6729115415893178
32.75509871414441,guard_position,0.2142481653775647,0.3392202229874905,0.2767341941825276
33.35427734915925,punch_right,1.156691751254027,0.8712849647786104,1.0139883580163187
